CLEANED NAME,GAME RESULT,POINT DIFFERENCE,PACE,HOME TEAM OFFENSIVE RATING,HOME TEAM DEFENSIVE RATING,HOME TEAM 2PT%,HOME TEAM 3PT%,HOME TEAM FT%,HOME TEAM REBOUNDS,HOME TEAM ASSISTS,HOME TEAM STEALS,HOME TEAM BLOCKS,HOME TEAM TURNOVERS,HOME TEAM AVERAGE PLUS/MINUS,HOME TEAM DOUBLE DOUBLES,HOME TEAM TOP 50 CONTRACT PLAYERS,AWAY TEAM OFFENSIVE RATING,AWAY TEAM DEFENSIVE RATING,AWAY TEAM 2PT%,AWAY TEAM 3PT%,AWAY TEAM FT%,AWAY TEAM REBOUNDS,AWAY TEAM ASSISTS,AWAY TEAM STEALS,AWAY TEAM BLOCKS,AWAY TEAM TURNOVERS,AWAY TEAM AVERAGE PLUS/MINUS,AWAY TEAM DOUBLE DOUBLES,AWAY TEAM TOP 50 CONTRACT PLAYERS
20211118-H-CLE-A-GSW,0,15,89.4,99.6,111.7272727,0.536585366,0.307692308,0.5625,42,22,6,3,17,-6.818181818,0,1,116.4,102.3076923,0.65,0.348837209,0.875,34,36,12,2,11,5.769230769,0,4
20211118-H-DEN-A-PHI,0,14,92.7,96,109,0.377358491,0.333333333,0.8125,46,22,6,4,10,-5.384615385,1,1,111.2,97.22222222,0.571428571,0.379310345,0.5,45,22,5,7,9,7.777777778,0,2
20211118-H-MEM-A-LAC,1,12,96.3,124.6,114.1333333,0.585714286,0.423076923,0.833333333,47,28,8,7,11,4,0,1,112.2,125,0.509803922,0.41025641,1,34,24,6,6,13,-6,0,1
20211118-H-MIA-A-WAS,1,15,91.2,122.8,107.0833333,0.553571429,0.384615385,0.833333333,41,27,10,1,6,6.25,0,3,106.4,118.1818182,0.56097561,0.416666667,0.6,37,25,4,3,17,-6.818181818,1,1
20211118-H-MIN-A-SAS,1,25,90.8,126.6,101.9090909,0.540540541,0.428571429,0.8,47,30,5,9,12,11.36363636,1,2,99.1,125.25,0.557692308,0.1875,0.736842105,42,26,7,6,12,-10.41666667,0,0
20211118-H-UTA-A-TOR,1,16,96,123.9,107.2142857,0.735294118,0.413043478,0.923076923,46,34,8,9,23,5.714285714,1,4,107.2,125.1,0.517857143,0.263157895,0.882352941,35,24,10,3,12,-8,0,2
20211119-H-BOS-A-LAL,1,22,99.3,130.9,107.2727273,0.568965517,0.366666667,0.815789474,51,22,7,2,12,10,1,2,108.8,130.4545455,0.5,0.4,0.75,33,20,5,6,12,-10,0,3
20211119-H-BRK-A-ORL,1,2,97,118.6,118.1111111,0.534482759,0.303030303,0.92,43,19,6,13,11,1.111111111,2,3,116.5,118.1,0.509803922,0.368421053,0.76,45,26,7,6,13,-1,1,0
20211119-H-CHO-A-IND,1,3,102.4,118.1,115.1,0.64,0.387096774,0.75,45,28,8,7,17,1.5,1,1,115.2,118.4615385,0.576923077,0.305555556,0.78125,38,19,10,6,10,-1.153846154,0,1
20211119-H-DEN-A-CHI,0,6,93.4,115.6,121.4444444,0.555555556,0.378378378,0.8,38,24,5,5,11,-3.333333333,0,0,122,116,0.532258065,0.258064516,1,50,19,7,3,11,3.333333333,0,1
20211119-H-DET-A-GSW,0,3,90.6,112.5,117.3,0.473684211,0.333333333,0.8,35,21,11,7,12,-1.5,0,0,115.8,113,0.52,0.4,0.80952381,48,22,8,4,18,1.5,0,1
20211119-H-MIL-A-OKC,1,7,98.9,97,91.88888889,0.452380952,0.292682927,0.846153846,53,21,9,5,12,3.888888889,2,3,90,97.9,0.465116279,0.25,0.619047619,53,17,6,4,12,-3.5,1,0
20211119-H-NOP-A-LAC,1,13,91.7,102.5,89.2,0.438596491,0.433333333,0.625,55,19,9,1,13,6.5,3,1,88.3,104.7272727,0.471698113,0.243243243,0.8,43,22,7,4,11,-5.909090909,0,2
20211119-H-PHO-A-DAL,1,8,97.6,114.8,105.7692308,0.535714286,0.482758621,0.714285714,53,28,7,4,17,3.076923077,1,2,106.6,110.2727273,0.5,0.3,0.782608696,40,25,15,1,10,-3.636363636,2,2
20211119-H-SAC-A-TOR,0,19,93.7,95,117,0.489361702,0.243243243,0.64,40,15,8,4,13,-7.307692308,0,3,115.3,96.27272727,0.490566038,0.387096774,0.833333333,53,20,9,9,14,8.636363636,1,2
20211120-H-ATL-A-CHO,1,10,95,121,111.3636364,0.645833333,0.352941176,0.80952381,46,24,6,6,12,4.545454545,1,2,110.5,122.2222222,0.532258065,0.25,0.6,51,26,6,2,10,-5.555555556,2,1
20211120-H-BOS-A-OKC,1,6,93.4,118.8,116.2142857,0.489795918,0.435897436,0.857142857,48,28,4,7,7,2.142857143,2,2,112.4,118.8181818,0.388888889,0.428571429,0.5625,54,23,5,0,9,-2.727272727,0,0
20211120-H-IND-A-NOP,1,17,99.3,111.8,95.15384615,0.528301887,0.368421053,0.722222222,46,28,11,9,10,6.538461538,1,1,94.7,111.0769231,0.414285714,0.333333333,0.947368421,52,17,7,5,16,-6.538461538,1,1
20211120-H-MIL-A-ORL,1,9,102.7,113.9,105.6,0.428571429,0.475,0.648648649,60,25,6,5,14,4.5,2,3,105.1,114.9166667,0.425531915,0.37254902,0.785714286,39,26,5,3,10,-3.75,0,0
20211120-H-MIN-A-MEM,1,43,96.4,143.2,99,0.58,0.487804878,0.714285714,50,28,12,6,13,15.35714286,0,2,98.6,143.2307692,0.392156863,0.28125,0.8,33,21,7,5,14,-16.53846154,0,1
20211120-H-NYK-A-HOU,1,7,98.2,108,99.9,0.405405405,0.43902439,0.846153846,37,25,12,7,12,3.5,1,2,100.8,109.0909091,0.622222222,0.256410256,0.590909091,48,21,5,8,22,-3.181818182,2,0
20211120-H-POR-A-PHI,1,7,95.9,123.1,115.5,0.543478261,0.441176471,1,38,23,6,7,12,3.5,1,2,115.8,123.8,0.58490566,0.357142857,0.904761905,32,24,7,4,11,-3.5,0,2
20211120-H-SAC-A-UTA,0,18,95.2,110.3,131.1818182,0.516666667,0.322580645,0.619047619,35,20,8,5,8,-8.181818182,0,3,129.2,110,0.557692308,0.435897436,0.823529412,52,20,5,2,11,7.5,2,4
20211120-H-WAS-A-MIA,1,3,90.1,114.3,111.5,0.568181818,0.366666667,0.869565217,35,22,6,2,19,1.5,0,1,111,114.3333333,0.574074074,0.259259259,0.85,37,21,7,3,12,-1.666666667,0,3
20211121-H-CHI-A-NYK,1,6,94.6,115.2,109.6,0.440677966,0.379310345,0.888888889,44,21,5,1,9,3,0,1,108.8,116.3636364,0.49122807,0.259259259,0.838709677,44,16,4,11,13,-2.727272727,1,2
20211121-H-DET-A-LAL,0,5,104.2,111.4,116.7777778,0.50877193,0.35,0.761904762,39,27,7,6,11,-2.777777778,1,0,116.2,113.0909091,0.573770492,0.322580645,0.777777778,51,29,7,8,13,2.272727273,2,3
20211121-H-GSW-A-TOR,1,15,96,123.9,109.5,0.5,0.488888889,0.791666667,47,31,5,7,16,6.25,0,4,108.3,122.8,0.387096774,0.405405405,0.55,47,25,7,4,10,-7.5,1,2
20211121-H-LAC-A-DAL,1,6,88.9,109.1,99.8,0.52173913,0.413793103,0.722222222,42,18,5,2,14,3,1,2,102.3,108.4166667,0.528301887,0.2,0.944444444,39,21,6,5,10,-2.5,0,2
20211121-H-PHO-A-DEN,1,29,97.4,129.3,98.92307692,0.68627451,0.305555556,0.884615385,51,34,7,3,11,11.15384615,0,2,99.6,130.25,0.423076923,0.289473684,0.714285714,42,20,5,1,10,-12.08333333,1,0
20211122-H-ATL-A-OKC,1,12,91.4,123.7,115.2857143,0.528301887,0.411764706,0.9375,44,25,6,6,7,4.285714286,1,2,110.5,124.9166667,0.491525424,0.263157895,0.928571429,50,24,5,5,8,-5,1,0
20211122-H-BOS-A-HOU,1,18,101.6,106.3,87.57142857,0.473684211,0.342857143,0.947368421,58,19,10,3,14,6.428571429,1,3,88.6,107.3846154,0.487804878,0.261904762,0.708333333,42,19,5,4,14,-6.923076923,0,0
20211122-H-CHI-A-IND,0,32,94.7,81.3,113.9230769,0.438596491,0.214285714,0.6,38,13,6,2,9,-12.30769231,0,1,115.1,81.35714286,0.457627119,0.419354839,0.888888889,59,27,7,12,11,11.42857143,2,1
20211122-H-CLE-A-BRK,0,5,100.5,111.5,115.7777778,0.448979592,0.318181818,0.896551724,53,24,6,5,12,-2.777777778,2,1,116.5,111.8,0.566666667,0.314285714,0.888888889,42,32,6,6,9,2.5,2,5
20211122-H-MIL-A-ORL,1,31,99.4,123.8,93.66666667,0.530612245,0.4,0.708333333,55,28,10,7,12,12.91666667,1,3,92.6,124.4545455,0.442307692,0.268292683,0.722222222,47,16,6,4,15,-14.09090909,0,0
20211122-H-NOP-A-MIN,0,14,97.2,98.8,114.5,0.553571429,0.1875,0.888888889,48,24,6,6,21,-5.833333333,1,1,113.2,101.2142857,0.535714286,0.227272727,0.714285714,49,21,14,9,11,5,2,2
20211122-H-SAC-A-PHI,0,8,91.7,102.5,110.8,0.530612245,0.225806452,0.724137931,49,17,4,0,13,-4,0,3,111.3,103.5555556,0.509433962,0.28125,0.777777778,45,19,9,6,7,4.444444444,0,1
20211122-H-SAS-A-PHO,0,4,100.3,110.7,116.7272727,0.602739726,0.25,0.5,44,23,9,4,15,-1.818181818,1,0,114.7,109.6666667,0.540983607,0.444444444,0.8125,44,25,10,0,15,2.222222222,1,2
20211122-H-UTA-A-MEM,0,1,97.6,120.9,120.8,0.545454545,0.395348837,0.76,46,26,5,10,14,-0.5,1,4,121.9,120.7777778,0.483333333,0.371428571,0.814814815,50,24,10,4,7,0.555555556,0,1
20211122-H-WAS-A-CHO,0,6,101.1,101.9,107.5,0.473684211,0.243243243,0.814814815,65,23,6,6,18,-3,2,1,107.8,104.8888889,0.416666667,0.483870968,0.583333333,36,21,11,4,10,3.333333333,1,1
20211123-H-DET-A-MIA,0,8,91.8,100.3,110.3,0.543478261,0.263157895,0.857142857,35,22,7,1,14,-4,0,0,109,99.77777778,0.553191489,0.310344828,0.724137931,51,22,9,3,16,4.444444444,0,3
20211123-H-LAC-A-DAL,0,8,90.3,104.3,113.7272727,0.471698113,0.3125,0.827586207,47,17,5,3,18,-3.636363636,1,2,112.3,106.5454545,0.54,0.307692308,0.814814815,42,22,11,5,14,3.636363636,0,2
20211123-H-NYK-A-LAL,1,6,99,107,100.4444444,0.458333333,0.441176471,0.80952381,52,23,7,4,14,3.333333333,1,2,101,108.4444444,0.418181818,0.305555556,0.7,50,23,8,3,12,-3.333333333,1,2
20211123-H-POR-A-DEN,1,19,91.7,129.8,107.8571429,0.612244898,0.384615385,0.7,43,25,12,7,9,6.785714286,0,2,109.1,127.8461538,0.511111111,0.454545455,0.818181818,37,26,6,5,17,-7.307692308,0,0
20211124-H-BOS-A-BRK,0,19,96.2,108.1,128.6153846,0.534883721,0.229166667,0.892857143,45,25,6,5,11,-7.307692308,0,3,127.9,109.5454545,0.58,0.4,0.766666667,50,29,8,4,10,8.636363636,1,4
20211124-H-CLE-A-PHO,0,5,101.7,113,115.3333333,0.534482759,0.307692308,0.68,44,22,7,0,10,-2.777777778,2,1,117.9,112.5555556,0.578125,0.363636364,0.785714286,47,26,4,2,15,2.777777778,3,2
20211124-H-GSW-A-PHI,1,20,100.1,115.9,96.90909091,0.642857143,0.394736842,0.708333333,41,32,7,5,16,9.090909091,1,4,95.9,112.7272727,0.5,0.285714286,0.909090909,41,17,10,7,19,-9.090909091,0,1
20211124-H-HOU-A-CHI,1,5,105,112.3,108.0909091,0.520833333,0.472222222,0.772727273,46,27,5,6,21,2.272727273,1,0,107.6,112.6,0.475409836,0.428571429,0.833333333,40,26,12,6,13,-2.5,1,2
20211124-H-IND-A-LAL,0,8,97.4,107.9,116.2222222,0.5,0.282608696,0.791666667,52,25,3,5,11,-4.444444444,1,1,115.3,107.6666667,0.465517241,0.405405405,0.862068966,52,20,5,4,11,4.444444444,0,2
20211124-H-MEM-A-TOR,0,13,93.8,120.5,134.3,0.622641509,0.310344828,0.769230769,40,25,6,3,14,-6.5,0,1,134.3,121.5,0.559322034,0.466666667,0.857142857,34,25,8,4,10,6.5,0,2
20211124-H-MIL-A-DET,1,21,99,115.1,93.61538462,0.529411765,0.416666667,0.882352941,56,23,5,6,15,8.076923077,1,3,93.9,116.5454545,0.46,0.244444444,0.736842105,44,16,7,1,8,-9.545454545,0,0
20211124-H-MIN-A-MIA,1,12,101.2,111.7,101.2,0.526315789,0.327272727,0.904761905,52,24,10,7,16,6,1,2,99.8,111.4444444,0.5625,0.357142857,0.689655172,40,25,6,2,21,-6.666666667,0,3
20211124-H-NOP-A-WAS,1,25,104.2,121.9,98.84615385,0.47761194,0.413793103,0.84375,52,33,13,2,10,9.615384615,1,1,97.9,122,0.547169811,0.225806452,0.638888889,45,23,5,3,19,-10.41666667,0,1
20211124-H-OKC-A-UTA,0,6,96.7,107.6,114.1818182,0.47826087,0.416666667,0.681818182,43,21,7,4,12,-2.727272727,1,0,113.8,109.4545455,0.615384615,0.319148936,0.85,43,19,11,8,9,2.727272727,1,4
20211124-H-ORL-A-CHO,0,7,98.4,100.6,108.2222222,0.450980392,0.357142857,0.8,51,23,5,1,14,-3.888888889,2,0,107.7,100.8,0.509433962,0.3,0.761904762,49,26,11,11,10,3.5,0,1
20211124-H-SAC-A-POR,1,4,100,124.9,121.2,0.622641509,0.363636364,0.676470588,43,21,4,4,14,2,0,3,121,124.4,0.571428571,0.315789474,0.84,43,27,9,1,13,-2,2,2
20211124-H-SAS-A-ATL,0,18,97.4,108.9,129.75,0.462686567,0.363636364,0.8,44,27,8,4,12,-7.5,2,0,127.4,109.8333333,0.532258065,0.461538462,0.916666667,44,26,10,5,9,7.5,2,2
20211126-H-CHO-A-MIN,1,18,101.9,130.6,113.9166667,0.541666667,0.575,0.8,44,32,5,7,15,7.5,1,1,112.9,131.5,0.523076923,0.314285714,0.736842105,45,24,8,6,12,-6.428571429,0,2
20211126-H-DEN-A-MIL,0,11,94.9,114.8,127.8333333,0.511111111,0.361702128,0.857142857,31,24,9,2,8,-4.583333333,0,0,126.4,117.1666667,0.75,0.484848485,0.6,44,24,3,7,19,4.583333333,1,3
20211126-H-GSW-A-POR,1,15,96.8,121.9,105.8,0.7,0.324324324,0.75,48,31,8,5,15,7.5,1,4,106.4,122,0.479166667,0.342105263,0.782608696,37,23,7,2,10,-8.333333333,0,2
20211126-H-IND-A-TOR,1,17,93.1,122.4,104.5555556,0.620689655,0.282051282,0.818181818,53,31,6,4,12,9.444444444,3,1,104.2,124.5454545,0.508474576,0.233333333,0.727272727,41,17,8,3,10,-7.727272727,1,2
20211126-H-LAC-A-DET,1,11,100.8,106.2,96.1,0.528301887,0.289473684,0.947368421,54,26,9,4,14,5.5,2,2,95.2,106.7272727,0.438596491,0.242424242,0.846153846,52,17,8,4,15,-5,1,0
20211126-H-LAL-A-SAC,0,4,94.2,110.8,114.4,0.620689655,0.340909091,0.714285714,51,32,9,6,19,-2,2,3,114,112,0.533333333,0.311111111,0.655172414,56,32,11,4,13,1.818181818,0,2
20211126-H-MEM-A-ATL,0,32,99.6,100.4,133.2666667,0.471698113,0.315789474,0.736842105,36,27,8,7,13,-10.66666667,0,1,132.5,101.5833333,0.629032258,0.481481481,0.714285714,49,33,8,5,12,13.33333333,2,2
20211126-H-NYK-A-PHO,0,21,96.2,100.8,121.7692308,0.41509434,0.307692308,0.772727273,51,13,7,1,15,-8.076923077,0,2,122.6,100.8181818,0.607843137,0.464285714,0.80952381,35,28,10,2,11,9.545454545,2,2
20211126-H-OKC-A-WAS,0,2,95,104.2,107.2727273,0.442622951,0.333333333,0.857142857,41,23,7,4,9,-0.909090909,0,0,106.3,104.9,0.56,0.344827586,1,43,17,2,12,15,1,1,1
20211126-H-ORL-A-CHI,0,35,99,88.9,124.2727273,0.479166667,0.21875,0.7,36,18,7,5,13,-15.90909091,1,0,124.2,90.64285714,0.596153846,0.5,0.625,47,32,11,1,13,12.5,0,2
20211126-H-SAS-A-BOS,1,8,95.3,100.7,95.63636364,0.507936508,0.25,0.736842105,53,21,7,6,10,3.636363636,2,0,92.3,98.8,0.413793103,0.294117647,0.666666667,51,20,4,8,10,-4,1,3
20211126-H-UTA-A-NOP,0,1,96.6,100.5,102.8,0.489361702,0.393939394,0.666666667,43,17,6,8,17,-0.5,0,4,101.5,100.8,0.435483871,0.407407407,0.846153846,39,27,8,4,13,0.5,1,1
20211127-H-ATL-A-NYK,0,9,92.1,97.7,107.3636364,0.428571429,0.243243243,0.75,52,18,8,6,6,-4.090909091,1,2,107.5,98.66666667,0.471698113,0.379310345,0.727272727,50,20,4,3,10,5,0,1
20211127-H-BRK-A-PHO,0,6,100.5,106.4,116.1,0.573770492,0.304347826,0.761904762,47,25,7,5,20,-3,1,4,112.4,107.2222222,0.518518519,0.342105263,0.857142857,41,17,11,1,12,3.333333333,1,2
20211127-H-CHI-A-MIA,0,3,96.8,107.5,112.2222222,0.642857143,0.282051282,0.80952381,47,22,6,4,22,-1.666666667,1,2,110.6,107.6666667,0.5,0.35,0.863636364,36,23,13,1,10,1.666666667,0,3
20211127-H-CLE-A-ORL,1,13,96,109.3,95.66666667,0.529411765,0.358974359,0.75,51,28,3,9,13,7.222222222,2,1,95.8,110.4,0.482142857,0.25,0.608695652,43,21,11,5,8,-6.5,1,0
20211127-H-DAL-A-WAS,0,6,94.8,120.2,126.8,0.549019608,0.368421053,0.727272727,35,23,7,4,7,-3,1,2,126.5,121.4,0.666666667,0.375,0.807692308,43,28,4,4,14,3,1,1
20211127-H-HOU-A-CHO,1,3,96,137.7,135.9,0.608695652,0.469387755,0.677419355,41,36,5,4,13,1.5,2,0,134.8,138.7777778,0.528301887,0.4,0.9,39,31,10,5,11,-1.666666667,1,1
20211127-H-PHI-A-MIN,0,1,92,108,107.7,0.457627119,0.352941176,0.769230769,44,27,13,5,16,-0.5,1,3,108.9,108.6666667,0.566666667,0.388888889,0.6875,54,22,7,6,21,0.555555556,1,2
20211127-H-UTA-A-NOP,1,22,98.9,128.4,107.7692308,0.555555556,0.571428571,0.772727273,41,24,9,4,18,8.461538462,0,4,106.2,128.3571429,0.551724138,0.228571429,0.80952381,45,27,8,3,13,-7.857142857,1,1
20211128-H-IND-A-MIL,0,18,98.1,101.9,119.8571429,0.553191489,0.266666667,0.75,45,21,6,2,13,-6.428571429,0,1,120.2,104.5833333,0.690909091,0.228571429,0.818181818,52,27,7,3,13,7.5,1,3
20211128-H-LAC-A-GSW,0,15,97.6,92.2,107.2727273,0.442307692,0.321428571,0.68,47,18,8,3,24,-6.818181818,1,2,107.5,91.5,0.456521739,0.425,0.545454545,43,25,19,2,16,6.25,1,4
20211128-H-LAL-A-DET,1,4,101,108.9,106.3,0.62962963,0.28125,0.6,42,32,11,8,12,2,1,3,104.9,107.4,0.446428571,0.393939394,0.894736842,53,29,5,4,17,-2,1,0
20211128-H-MEM-A-SAC,1,27,106.2,120.5,94.92857143,0.569230769,0.333333333,0.75,68,30,4,11,9,9.642857143,0,1,95.1,121,0.436363636,0.214285714,0.702702703,49,17,5,8,8,-11.25,0,2
20211128-H-TOR-A-BOS,0,12,95.2,101.9,115.2,0.431372549,0.30952381,0.875,44,19,6,5,10,-6,0,2,114.5,103,0.458333333,0.352941176,0.935483871,53,24,5,3,17,6.666666667,1,3
20211129-H-CHI-A-CHO,1,14,100.2,132.8,119.6666667,0.661016949,0.466666667,0.684210526,41,35,3,5,10,7.777777778,1,2,118.8,132.875,0.489795918,0.461538462,0.80952381,34,23,7,9,9,-8.75,1,1
20211129-H-DAL-A-CLE,0,18,98.8,97.1,115.5384615,0.54,0.307692308,0.4,33,20,8,7,10,-6.923076923,1,2,115.3,98.58333333,0.573770492,0.526315789,0.777777778,48,29,3,4,19,7.5,1,1
20211129-H-HOU-A-OKC,1,13,103.8,98.2,86.90909091,0.5,0.326086957,0.636363636,60,31,7,5,13,5.909090909,2,0,85.7,99.08333333,0.545454545,0.162790698,0.769230769,45,16,10,10,12,-5.416666667,0,0
20211129-H-LAC-A-NOP,0,19,91.7,113.4,134.8181818,0.638888889,0.388888889,0.761904762,35,17,2,2,15,-8.636363636,0,2,134.1,115.25,0.576271186,0.4,0.8125,47,30,11,1,7,7.916666667,1,1
20211129-H-MIA-A-DEN,0,9,90.8,122.3,129.7,0.595744681,0.340909091,0.666666667,39,32,2,1,9,-4.5,2,2,132.2,124.1666667,0.641025641,0.514285714,0.761904762,35,32,2,1,13,3.75,1,1
20211129-H-MIN-A-IND,1,2,99.7,100.3,98.11111111,0.574468085,0.257142857,0.730769231,47,25,8,5,13,1.111111111,1,2,98.3,100.9,0.5,0.243243243,0.80952381,47,27,6,3,13,-1,1,1
20211129-H-PHI-A-ORL,1,5,100.9,100.1,95.2,0.453125,0.303030303,0.722222222,55,24,7,6,10,2.5,1,3,95.1,99.22222222,0.50877193,0.242424242,0.777777778,55,20,7,6,12,-2.777777778,1,0
20211129-H-SAS-A-WAS,1,17,91,127.5,109.2142857,0.554054054,0.444444444,0.625,51,28,4,6,10,6.071428571,2,0,108.8,127.1666667,0.524590164,0.290322581,0.615384615,40,26,5,3,6,-7.083333333,1,1
20211129-H-UTA-A-POR,1,22,93.1,138.6,115.4615385,0.651162791,0.413043478,0.695652174,43,30,6,3,5,8.461538462,1,4,115,139.2857143,0.516666667,0.35483871,0.705882353,42,19,1,3,8,-7.857142857,1,2
20211130-H-BRK-A-NYK,1,2,93.3,120.1,116.7,0.578947368,0.285714286,0.88,38,27,7,7,9,1,1,4,117.9,121.5,0.559322034,0.34375,0.916666667,42,27,5,2,10,-1,0,1
20211130-H-PHO-A-GSW,1,8,94.7,109.9,105.2,0.543859649,0.4,0.545454545,35,28,12,4,12,4,2,2,101.4,110.5454545,0.47826087,0.35,0.714285714,51,25,7,5,22,-3.636363636,0,4
20211130-H-POR-A-DET,1,18,99.1,111,91.23076923,0.5,0.333333333,0.777777778,43,24,8,5,10,6.923076923,0,1,92.9,108.5833333,0.487804878,0.257142857,0.833333333,45,17,4,7,18,-7.5,1,0
20211130-H-SAC-A-LAL,0,25,99.8,92.2,118.1818182,0.58,0.206896552,0.727272727,40,22,11,4,19,-11.36363636,1,2,117.2,92.18181818,0.546875,0.392857143,0.7,47,21,10,6,14,11.36363636,1,2
20211130-H-TOR-A-MEM,0,7,98.1,92.8,101,0.5,0.256410256,0.75,44,14,7,9,18,-3.5,0,2,99.9,92.8,0.440677966,0.294117647,0.842105263,54,18,13,10,17,3.5,0,1
20211201-H-BOS-A-PHI,1,1,93.3,94.4,93.77777778,0.431372549,0.392857143,0.733333333,46,18,5,8,13,0.555555556,1,3,93.3,94.8,0.431034483,0.258064516,0.764705882,46,20,7,9,7,-0.5,1,3
20211201-H-IND-A-ATL,0,3,96.4,115.2,119.6363636,0.596491228,0.303030303,0.8125,40,23,8,4,10,-1.363636364,1,1,118.3,116.1111111,0.528301887,0.484848485,0.833333333,41,24,4,8,13,1.666666667,1,2
20211201-H-LAC-A-SAC,0,9,98.1,117.2,124.5833333,0.550724638,0.290322581,0.75,49,35,8,6,11,-3.75,0,1,126.4,117.7777778,0.62,0.394736842,0.85,38,28,8,1,11,5,2,2
20211201-H-MIA-A-CLE,0,26,90,94.4,121.9,0.416666667,0.324324324,0.692307692,28,21,8,4,11,-13,1,1,123.3,92.33333333,0.567567568,0.516129032,0.913043478,46,27,8,14,20,10.83333333,2,1
20211201-H-MIL-A-CHO,1,2,107.1,118.6,117.7,0.551724138,0.388888889,0.807692308,45,29,10,1,13,1,1,3,116.7,121.2222222,0.611111111,0.411764706,0.857142857,36,30,8,9,16,-1.111111111,0,1
20211201-H-NOP-A-DAL,0,32,91.3,117.2,150.0769231,0.519230769,0.351351351,0.875,32,22,10,1,13,-12.30769231,0,1,152.3,119.4666667,0.795918367,0.529411765,0.777777778,34,32,7,2,18,10.66666667,2,2
20211201-H-OKC-A-HOU,0,4,96.9,113.5,116.1818182,0.603773585,0.25,0.75862069,35,16,9,6,13,-1.818181818,0,0,117.6,112.7272727,0.595238095,0.405405405,0.863636364,40,25,9,12,18,1.818181818,1,0
20211201-H-ORL-A-DEN,1,5,100.4,107.6,102.7,0.703703704,0.222222222,0.736842105,39,26,8,6,12,2.5,0,0,102.6,106.3333333,0.630434783,0.294117647,0.714285714,35,22,5,4,14,-2.777777778,1,1
20211201-H-WAS-A-MIN,1,8,96.4,119.2,110.8,0.593220339,0.3125,0.714285714,52,34,6,7,13,4,1,1,110.9,121,0.509803922,0.297297297,0.846153846,39,15,3,6,12,-4,1,2
20211202-H-MEM-A-OKC,1,73,95.4,159.3,83.33333333,0.683333333,0.527777778,0.722222222,53,41,16,9,10,30.41666667,1,1,82.8,159,0.368421053,0.289473684,0.818181818,26,14,2,5,19,-36.5,0,0
20211202-H-NYK-A-CHI,0,4,98.2,117.1,122.5,0.589285714,0.346153846,0.814814815,39,19,10,8,18,-2,1,1,121.2,116,0.55,0.379310345,0.952380952,39,24,10,8,15,2.222222222,0,2
20211202-H-PHO-A-DET,1,11,95.3,119.6,106.8,0.534482759,0.571428571,0.695652174,44,23,8,3,14,5.5,2,1,108,119.5,0.471698113,0.407407407,0.769230769,36,20,6,6,12,-5.5,1,0
20211202-H-POR-A-SAS,0,31,99.7,83.3,114.7142857,0.354166667,0.352941176,0.764705882,41,19,8,6,18,-11.07142857,0,1,114.3,84.46153846,0.545454545,0.388888889,0.75,48,32,10,5,12,11.92307692,1,0
20211202-H-TOR-A-MIL,1,4,89,109,103,0.479166667,0.35,0.642857143,47,23,10,7,13,2,0,2,104.6,107.1,0.388888889,0.35483871,0.72,47,16,4,4,13,-2,1,2
20211203-H-ATL-A-PHI,0,2,91.2,105.2,107.9,0.4375,0.357142857,0.8,47,20,5,3,14,-1,1,2,107.4,104.2222222,0.491525424,0.409090909,0.764705882,40,22,8,5,11,1.111111111,1,2
20211203-H-BRK-A-MIN,1,5,99.5,110.6,106.1818182,0.566037736,0.260869565,0.780487805,41,26,4,4,17,2.272727273,1,4,105.6,110.8888889,0.450980392,0.30952381,0.833333333,44,22,5,4,15,-2.777777778,2,1
20211203-H-DAL-A-NOP,0,16,97.8,93.1,108.6153846,0.488888889,0.294117647,0.653846154,42,17,4,3,15,-6.153846154,1,1,109.5,93.54545455,0.416666667,0.4,0.75,55,30,5,5,10,7.272727273,3,1
20211203-H-GSW-A-PHO,1,22,99.6,118.5,96.1,0.490566038,0.487179487,0.75,51,30,10,8,17,11,0,4,96.4,116.0909091,0.389830508,0.363636364,0.742857143,38,23,9,3,14,-10,0,1
20211203-H-HOU-A-ORL,1,2,99.7,118.3,118.0909091,0.6,0.361702128,0.866666667,35,33,7,5,10,0.909090909,1,0,116.3,120,0.591836735,0.351351351,0.904761905,45,24,6,4,18,-1,1,0
20211203-H-IND-A-MIA,0,9,90.1,115.5,124.8,0.590909091,0.25,0.757575758,39,20,7,3,12,-4.5,1,1,125.5,115.5,0.574468085,0.470588235,0.846153846,38,24,5,6,13,4.5,0,1
20211203-H-LAL-A-LAC,0,4,93.3,123.3,128.4444444,0.578947368,0.363636364,0.619047619,43,28,8,3,11,-2.222222222,2,3,127.5,123.8,0.543478261,0.457142857,0.875,34,28,5,3,9,2,0,2
20211203-H-UTA-A-BOS,1,7,99.5,137.7,131,0.6,0.529411765,0.869565217,44,26,3,3,19,3.5,2,4,130.7,137.4,0.634615385,0.358974359,1,30,23,9,3,6,-3.5,0,2
20211203-H-WAS-A-CLE,0,15,95.2,106.1,121.8333333,0.549019608,0.322580645,0.789473684,33,21,5,4,8,-6.25,0,1,121.8,107.75,0.491525424,0.433333333,0.76,54,30,2,5,14,6.25,2,1
20211204-H-BRK-A-CHI,0,4,99.6,107.4,111.7777778,0.441860465,0.32,0.777777778,55,28,8,6,5,-2.222222222,2,4,111.4,107.8,0.563636364,0.322580645,0.703703704,47,22,4,10,9,2,0,2
